,asset,strike_pct,duration,util,mood,option_type,train_start_date,train_end_date
373,Aave,-10.0,14,0.5,bull,put,2020-10-29,2021-10-29
374,Aave,-10.0,30,0.5,bear,put,2020-10-14,2021-10-14
375,Aave,-10.0,30,0.5,bull,put,2020-10-29,2021-10-29
376,Aave,0.0,1,0.5,bear,put,2020-10-14,2021-10-14
377,Aave,0.0,1,0.5,bull,put,2020-10-29,2021-10-29
378,Aave,0.0,7,0.5,bear,put,2020-10-14,2021-10-14
379,Aave,0.0,7,0.5,bull,put,2020-10-29,2021-10-29
380,Aave,0.0,14,0.5,bear,put,2020-10-14,2021-10-14
381,Aave,0.0,14,0.5,bull,put,2020-10-29,2021-10-29
382,Aave,0.0,30,0.5,bear,put,2020-10-14,2021-10-14
383,Aave,0.0,30,0.5,bull,put,2020-10-29,2021-10-29
384,Aave,10.0,1,0.5,bear,put,2020-10-14,2021-10-14
385,Aave,10.0,1,0.5,bull,put,2020-10-29,2021-10-29
386,Aave,10.0,7,0.5,bear,put,2020-10-14,2021-10-14
387,Aave,10.0,7,0.5,bull,put,2020-10-29,2021-10-29
388,Aave,10.0,14,0.5,bear,put,2020-10-14,2021-10-14
389,Aave,10.0,14,0.5,bull,put,2020-10-29,2021-10-29
390,Aave,10.0,30,0.5,bear,put,2020-10-14,2021-10-14
391,Aave,10.0,30,0.5,bull,put,2020-10-29,2021-10-29
392,Aave,20.0,1,0.5,bear,put,2020-10-14,2021-10-14
393,Aave,20.0,1,0.5,bull,put,2020-10-29,2021-10-29
394,Aave,20.0,7,0.5,bear,put,2020-10-14,2021-10-14
395,Aave,20.0,7,0.5,bull,put,2020-10-29,2021-10-29
396,Aave,20.0,14,0.5,bear,put,2020-10-14,2021-10-14
397,Aave,20.0,14,0.5,bull,put,2020-10-29,2021-10-29
398,Aave,20.0,30,0.5,bear,put,2020-10-14,2021-10-14
399,Aave,20.0,30,0.5,bull,put,2020-10-29,2021-10-29
400,Binance Coin,-20.0,1,0.5,bear,put,2018-01-13,2019-01-13
401,Binance Coin,-20.0,1,0.5,bull,put,2020-05-10,2021-05-10
402,Binance Coin,-20.0,7,0.5,bear,put,2018-01-13,2019-01-13
403,Binance Coin,-20.0,7,0.5,bull,put,2020-05-10,2021-05-10
404,Binance Coin,-20.0,14,0.5,bear,put,2018-01-13,2019-01-13
405,Binance Coin,-20.0,14,0.5,bull,put,2020-05-10,2021-05-10
406,Binance Coin,-20.0,30,0.5,bear,put,2018-01-13,2019-01-13
407,Binance Coin,-20.0,30,0.5,bull,put,2020-05-10,2021-05-10
408,Binance Coin,-10.0,1,0.5,bear,put,2018-01-13,2019-01-13
409,Binance Coin,-10.0,1,0.5,bull,put,2020-05-10,2021-05-10
410,Binance Coin,-10.0,7,0.5,bear,put,2018-01-13,2019-01-13
411,Binance Coin,-10.0,7,0.5,bull,put,2020-05-10,2021-05-10
412,Binance Coin,-10.0,14,0.5,bear,put,2018-01-13,2019-01-13
413,Binance Coin,-10.0,14,0.5,bull,put,2020-05-10,2021-05-10
414,Binance Coin,-10.0,30,0.5,bear,put,2018-01-13,2019-01-13
415,Binance Coin,-10.0,30,0.5,bull,put,2020-05-10,2021-05-10
416,Binance Coin,0.0,1,0.5,bear,put,2018-01-13,2019-01-13
417,Binance Coin,0.0,1,0.5,bull,put,2020-05-10,2021-05-10
418,Binance Coin,0.0,7,0.5,bear,put,2018-01-13,2019-01-13
419,Binance Coin,0.0,7,0.5,bull,put,2020-05-10,2021-05-10
420,Binance Coin,0.0,14,0.5,bear,put,2018-01-13,2019-01-13
421,Binance Coin,0.0,14,0.5,bull,put,2020-05-10,2021-05-10
422,Binance Coin,0.0,30,0.5,bear,put,2018-01-13,2019-01-13
423,Binance Coin,0.0,30,0.5,bull,put,2020-05-10,2021-05-10
424,Binance Coin,10.0,1,0.5,bear,put,2018-01-13,2019-01-13
425,Binance Coin,10.0,1,0.5,bull,put,2020-05-10,2021-05-10
426,Binance Coin,10.0,7,0.5,bear,put,2018-01-13,2019-01-13
427,Binance Coin,10.0,7,0.5,bull,put,2020-05-10,2021-05-10
428,Binance Coin,10.0,14,0.5,bear,put,2018-01-13,2019-01-13
429,Binance Coin,10.0,14,0.5,bull,put,2020-05-10,2021-05-10
430,Binance Coin,10.0,30,0.5,bear,put,2018-01-13,2019-01-13
431,Binance Coin,10.0,30,0.5,bull,put,2020-05-10,2021-05-10
432,Binance Coin,20.0,1,0.5,bear,put,2018-01-13,2019-01-13
433,Binance Coin,20.0,1,0.5,bull,put,2020-05-10,2021-05-10
434,Binance Coin,20.0,7,0.5,bear,put,2018-01-13,2019-01-13
435,Binance Coin,20.0,7,0.5,bull,put,2020-05-10,2021-05-10
436,Binance Coin,20.0,14,0.5,bear,put,2018-01-13,2019-01-13
437,Binance Coin,20.0,14,0.5,bull,put,2020-05-10,2021-05-10
438,Binance Coin,20.0,30,0.5,bear,put,2018-01-13,2019-01-13
439,Binance Coin,20.0,30,0.5,bull,put,2020-05-10,2021-05-10
440,Dogecoin,-20.0,1,0.5,bear,put,2018-09-10,2019-09-10
441,Dogecoin,-20.0,1,0.5,bull,put,2017-01-09,2018-01-09
442,Dogecoin,-20.0,7,0.5,bear,put,2018-09-10,2019-09-10
443,Dogecoin,-20.0,7,0.5,bull,put,2017-01-09,2018-01-09
444,Dogecoin,-20.0,14,0.5,bear,put,2018-09-10,2019-09-10
445,Dogecoin,-20.0,14,0.5,bull,put,2017-01-09,2018-01-09
446,Dogecoin,-20.0,30,0.5,bear,put,2018-09-10,2019-09-10
447,Dogecoin,-20.0,30,0.5,bull,put,2017-01-09,2018-01-09
448,Dogecoin,-10.0,1,0.5,bear,put,2018-09-10,2019-09-10
449,Dogecoin,-10.0,1,0.5,bull,put,2017-01-09,2018-01-09
450,Dogecoin,-10.0,7,0.5,bear,put,2018-09-10,2019-09-10
451,Dogecoin,-10.0,7,0.5,bull,put,2017-01-09,2018-01-09
452,Dogecoin,-10.0,14,0.5,bear,put,2018-09-10,2019-09-10
453,Dogecoin,-10.0,14,0.5,bull,put,2017-01-09,2018-01-09
454,Dogecoin,-10.0,30,0.5,bear,put,2018-09-10,2019-09-10
455,Dogecoin,-10.0,30,0.5,bull,put,2017-01-09,2018-01-09
456,Dogecoin,0.0,1,0.5,bear,put,2018-09-10,2019-09-10
457,Dogecoin,0.0,1,0.5,bull,put,2017-01-09,2018-01-09
458,Dogecoin,0.0,7,0.5,bear,put,2018-09-10,2019-09-10
459,Dogecoin,0.0,7,0.5,bull,put,2017-01-09,2018-01-09
460,Dogecoin,0.0,14,0.5,bear,put,2018-09-10,2019-09-10
461,Dogecoin,0.0,14,0.5,bull,put,2017-01-09,2018-01-09
462,Dogecoin,0.0,30,0.5,bear,put,2018-09-10,2019-09-10
463,Dogecoin,0.0,30,0.5,bull,put,2017-01-09,2018-01-09
464,Dogecoin,10.0,1,0.5,bear,put,2018-09-10,2019-09-10
465,Dogecoin,10.0,1,0.5,bull,put,2017-01-09,2018-01-09
466,Dogecoin,10.0,7,0.5,bear,put,2018-09-10,2019-09-10
467,Dogecoin,10.0,7,0.5,bull,put,2017-01-09,2018-01-09
468,Dogecoin,10.0,14,0.5,bear,put,2018-09-10,2019-09-10
469,Dogecoin,10.0,14,0.5,bull,put,2017-01-09,2018-01-09
470,Dogecoin,10.0,30,0.5,bear,put,2018-09-10,2019-09-10
471,Dogecoin,10.0,30,0.5,bull,put,2017-01-09,2018-01-09
472,Dogecoin,20.0,1,0.5,bear,put,2018-09-10,2019-09-10
473,Dogecoin,20.0,1,0.5,bull,put,2017-01-09,2018-01-09
474,Dogecoin,20.0,7,0.5,bear,put,2018-09-10,2019-09-10
475,Dogecoin,20.0,7,0.5,bull,put,2017-01-09,2018-01-09
476,Dogecoin,20.0,14,0.5,bear,put,2018-09-10,2019-09-10
477,Dogecoin,20.0,14,0.5,bull,put,2017-01-09,2018-01-09
478,Dogecoin,20.0,30,0.5,bear,put,2018-09-10,2019-09-10
479,Dogecoin,20.0,30,0.5,bull,put,2017-01-09,2018-01-09
480,Ethereum,-20.0,1,0.5,bear,put,2018-01-29,2019-01-29
481,Ethereum,-20.0,1,0.5,bull,put,2020-05-12,2021-05-12
482,Ethereum,-20.0,7,0.5,bear,put,2018-01-29,2019-01-29
483,Ethereum,-20.0,7,0.5,bull,put,2020-05-12,2021-05-12
484,Ethereum,-20.0,14,0.5,bear,put,2018-01-29,2019-01-29
485,Ethereum,-20.0,14,0.5,bull,put,2020-05-12,2021-05-12
486,Ethereum,-20.0,30,0.5,bear,put,2018-01-29,2019-01-29
487,Ethereum,-20.0,30,0.5,bull,put,2020-05-12,2021-05-12
488,Ethereum,-10.0,1,0.5,bear,put,2018-01-29,2019-01-29
489,Ethereum,-10.0,1,0.5,bull,put,2020-05-12,2021-05-12
490,Ethereum,-10.0,7,0.5,bear,put,2018-01-29,2019-01-29
491,Ethereum,-10.0,7,0.5,bull,put,2020-05-12,2021-05-12
492,Ethereum,-10.0,14,0.5,bear,put,2018-01-29,2019-01-29
493,Ethereum,-10.0,14,0.5,bull,put,2020-05-12,2021-05-12
494,Ethereum,-10.0,30,0.5,bear,put,2018-01-29,2019-01-29
495,Ethereum,-10.0,30,0.5,bull,put,2020-05-12,2021-05-12
496,Ethereum,0.0,1,0.5,bear,put,2018-01-29,2019-01-29
497,Ethereum,0.0,1,0.5,bull,put,2020-05-12,2021-05-12
498,Ethereum,0.0,7,0.5,bear,put,2018-01-29,2019-01-29
499,Ethereum,0.0,7,0.5,bull,put,2020-05-12,2021-05-12
500,Ethereum,0.0,14,0.5,bear,put,2018-01-29,2019-01-29
501,Ethereum,0.0,14,0.5,bull,put,2020-05-12,2021-05-12
502,Ethereum,0.0,30,0.5,bear,put,2018-01-29,2019-01-29
503,Ethereum,0.0,30,0.5,bull,put,2020-05-12,2021-05-12
504,Ethereum,10.0,1,0.5,bear,put,2018-01-29,2019-01-29
505,Ethereum,10.0,1,0.5,bull,put,2020-05-12,2021-05-12
506,Ethereum,10.0,7,0.5,bear,put,2018-01-29,2019-01-29
507,Ethereum,10.0,7,0.5,bull,put,2020-05-12,2021-05-12
508,Ethereum,10.0,14,0.5,bear,put,2018-01-29,2019-01-29
509,Ethereum,10.0,14,0.5,bull,put,2020-05-12,2021-05-12
510,Ethereum,10.0,30,0.5,bear,put,2018-01-29,2019-01-29
511,Ethereum,10.0,30,0.5,bull,put,2020-05-12,2021-05-12
512,Ethereum,20.0,1,0.5,bear,put,2018-01-29,2019-01-29
513,Ethereum,20.0,1,0.5,bull,put,2020-05-12,2021-05-12
514,Ethereum,20.0,7,0.5,bear,put,2018-01-29,2019-01-29
515,Ethereum,20.0,7,0.5,bull,put,2020-05-12,2021-05-12
516,Ethereum,20.0,14,0.5,bear,put,2018-01-29,2019-01-29
517,Ethereum,20.0,14,0.5,bull,put,2020-05-12,2021-05-12
518,Ethereum,20.0,30,0.5,bear,put,2018-01-29,2019-01-29
519,Ethereum,20.0,30,0.5,bull,put,2020-05-12,2021-05-12
520,Litecoin,-20.0,1,0.5,bear,put,2017-12-15,2018-12-15
521,Litecoin,-20.0,1,0.5,bull,put,2020-05-10,2021-05-10
522,Litecoin,-20.0,7,0.5,bear,put,2017-12-15,2018-12-15
523,Litecoin,-20.0,7,0.5,bull,put,2020-05-10,2021-05-10
524,Litecoin,-20.0,14,0.5,bear,put,2017-12-15,2018-12-15
525,Litecoin,-20.0,14,0.5,bull,put,2020-05-10,2021-05-10
526,Litecoin,-20.0,30,0.5,bear,put,2017-12-15,2018-12-15
527,Litecoin,-20.0,30,0.5,bull,put,2020-05-10,2021-05-10
528,Litecoin,-10.0,1,0.5,bear,put,2017-12-15,2018-12-15
529,Litecoin,-10.0,1,0.5,bull,put,2020-05-10,2021-05-10
530,Litecoin,-10.0,7,0.5,bear,put,2017-12-15,2018-12-15
531,Litecoin,-10.0,7,0.5,bull,put,2020-05-10,2021-05-10
532,Litecoin,-10.0,14,0.5,bear,put,2017-12-15,2018-12-15
533,Litecoin,-10.0,14,0.5,bull,put,2020-05-10,2021-05-10
534,Litecoin,-10.0,30,0.5,bear,put,2017-12-15,2018-12-15
535,Litecoin,-10.0,30,0.5,bull,put,2020-05-10,2021-05-10
536,Litecoin,0.0,1,0.5,bear,put,2017-12-15,2018-12-15
537,Litecoin,0.0,1,0.5,bull,put,2020-05-10,2021-05-10
538,Litecoin,0.0,7,0.5,bear,put,2017-12-15,2018-12-15
539,Litecoin,0.0,7,0.5,bull,put,2020-05-10,2021-05-10
540,Litecoin,0.0,14,0.5,bear,put,2017-12-15,2018-12-15
541,Litecoin,0.0,14,0.5,bull,put,2020-05-10,2021-05-10
542,Litecoin,0.0,30,0.5,bear,put,2017-12-15,2018-12-15
543,Litecoin,0.0,30,0.5,bull,put,2020-05-10,2021-05-10
544,Litecoin,10.0,1,0.5,bear,put,2017-12-15,2018-12-15
545,Litecoin,10.0,1,0.5,bull,put,2020-05-10,2021-05-10
546,Litecoin,10.0,7,0.5,bear,put,2017-12-15,2018-12-15
547,Litecoin,10.0,7,0.5,bull,put,2020-05-10,2021-05-10
548,Litecoin,10.0,14,0.5,bear,put,2017-12-15,2018-12-15
549,Litecoin,10.0,14,0.5,bull,put,2020-05-10,2021-05-10
550,Litecoin,10.0,30,0.5,bear,put,2017-12-15,2018-12-15
551,Litecoin,10.0,30,0.5,bull,put,2020-05-10,2021-05-10
552,Litecoin,20.0,1,0.5,bear,put,2017-12-15,2018-12-15
553,Litecoin,20.0,1,0.5,bull,put,2020-05-10,2021-05-10
554,Litecoin,20.0,7,0.5,bear,put,2017-12-15,2018-12-15
555,Litecoin,20.0,7,0.5,bull,put,2020-05-10,2021-05-10
556,Litecoin,20.0,14,0.5,bear,put,2017-12-15,2018-12-15
557,Litecoin,20.0,14,0.5,bull,put,2020-05-10,2021-05-10
558,Litecoin,20.0,30,0.5,bear,put,2017-12-15,2018-12-15
559,Litecoin,20.0,30,0.5,bull,put,2020-05-10,2021-05-10
560,Monero,-20.0,1,0.5,bear,put,2018-03-05,2019-03-05
561,Monero,-20.0,1,0.5,bull,put,2020-05-10,2021-05-10
562,Monero,-20.0,7,0.5,bear,put,2018-03-05,2019-03-05
563,Monero,-20.0,7,0.5,bull,put,2020-05-10,2021-05-10
564,Monero,-20.0,14,0.5,bear,put,2018-03-05,2019-03-05
565,Monero,-20.0,14,0.5,bull,put,2020-05-10,2021-05-10
566,Monero,-20.0,30,0.5,bear,put,2018-03-05,2019-03-05
567,Monero,-20.0,30,0.5,bull,put,2020-05-10,2021-05-10
568,Monero,-10.0,1,0.5,bear,put,2018-03-05,2019-03-05
569,Monero,-10.0,1,0.5,bull,put,2020-05-10,2021-05-10
570,Monero,-10.0,7,0.5,bear,put,2018-03-05,2019-03-05
571,Monero,-10.0,7,0.5,bull,put,2020-05-10,2021-05-10
572,Monero,-10.0,14,0.5,bear,put,2018-03-05,2019-03-05
573,Monero,-10.0,14,0.5,bull,put,2020-05-10,2021-05-10
574,Monero,-10.0,30,0.5,bear,put,2018-03-05,2019-03-05
575,Monero,-10.0,30,0.5,bull,put,2020-05-10,2021-05-10
576,Monero,0.0,1,0.5,bear,put,2018-03-05,2019-03-05
577,Monero,0.0,1,0.5,bull,put,2020-05-10,2021-05-10
578,Monero,0.0,7,0.5,bear,put,2018-03-05,2019-03-05
579,Monero,0.0,7,0.5,bull,put,2020-05-10,2021-05-10
580,Monero,0.0,14,0.5,bear,put,2018-03-05,2019-03-05
581,Monero,0.0,14,0.5,bull,put,2020-05-10,2021-05-10
582,Monero,0.0,30,0.5,bear,put,2018-03-05,2019-03-05
583,Monero,0.0,30,0.5,bull,put,2020-05-10,2021-05-10
584,Monero,10.0,1,0.5,bear,put,2018-03-05,2019-03-05
585,Monero,10.0,1,0.5,bull,put,2020-05-10,2021-05-10
586,Monero,10.0,7,0.5,bear,put,2018-03-05,2019-03-05
587,Monero,10.0,7,0.5,bull,put,2020-05-10,2021-05-10
588,Monero,10.0,14,0.5,bear,put,2018-03-05,2019-03-05
589,Monero,10.0,14,0.5,bull,put,2020-05-10,2021-05-10
590,Monero,10.0,30,0.5,bear,put,2018-03-05,2019-03-05
591,Monero,10.0,30,0.5,bull,put,2020-05-10,2021-05-10
592,Monero,20.0,1,0.5,bear,put,2018-03-05,2019-03-05
593,Monero,20.0,1,0.5,bull,put,2020-05-10,2021-05-10
594,Monero,20.0,7,0.5,bear,put,2018-03-05,2019-03-05
595,Monero,20.0,7,0.5,bull,put,2020-05-10,2021-05-10
596,Monero,20.0,14,0.5,bear,put,2018-03-05,2019-03-05
597,Monero,20.0,14,0.5,bull,put,2020-05-10,2021-05-10
598,Monero,20.0,30,0.5,bear,put,2018-03-05,2019-03-05
599,Monero,20.0,30,0.5,bull,put,2020-05-10,2021-05-10
